num_features_rm,run_num,feature,importance,rank
0,5,inner,0.004395419,11
0,5,instit_communal_accom,0.004221664,12
0,5,offices,0.003657712,13
0,5,caz,0.003500656,14
0,5,leisure_recreational_bldg,0.001352858,15
0,6,pop_density,0.036602421,1
0,6,jobs_density,0.027621067,2
0,6,btwn_centrality,0.006903406,3
0,6,residential,0.005909547,4
0,6,deg_centrality,0.004464412,5
0,6,retail,0.003449032,6
0,6,natptan_density,0.003400315,7
0,6,industry,0.003392671,8
0,6,inner,0.00316542,9
0,6,community_bldg,0.003046484,10
0,6,offices,0.002792443,11
0,6,storage_and_warehousing,0.002111211,12
0,6,caz,0.000992765,13
0,6,instit_communal_accom,0.000481167,14
0,6,leisure_recreational_bldg,-0.001900253,15
0,7,jobs_density,0.029323948,1
0,7,pop_density,0.02901642,2
0,7,residential,0.010324386,3
0,7,btwn_centrality,0.010224473,4
0,7,deg_centrality,0.005860055,5
0,7,inner,0.005812628,6
0,7,natptan_density,0.005785357,7
0,7,storage_and_warehousing,0.004968074,8
0,7,industry,0.004911152,9
0,7,offices,0.004289184,10
0,7,instit_communal_accom,0.004167248,11
0,7,community_bldg,0.003879294,12
0,7,caz,0.00370656,13
0,7,retail,0.002380404,14
0,7,leisure_recreational_bldg,0.000137314,15
0,8,pop_density,0.035325863,1
0,8,jobs_density,0.030127714,2
0,8,residential,0.015168731,3
0,8,retail,0.013161998,4
0,8,btwn_centrality,0.011077042,5
0,8,deg_centrality,0.009822156,6
0,8,inner,0.008832762,7
0,8,offices,0.007980197,8
0,8,natptan_density,0.007685992,9
0,8,community_bldg,0.007567766,10
0,8,industry,0.007108136,11
0,8,storage_and_warehousing,0.006931992,12
0,8,caz,0.006672858,13
0,8,instit_communal_accom,0.00619789,14
0,8,leisure_recreational_bldg,0.001810826,15
0,9,pop_density,0.035004741,1
0,9,jobs_density,0.014480695,2
0,9,residential,0.009672304,3
0,9,retail,0.005599786,4
0,9,inner,0.004391792,5
0,9,btwn_centrality,0.003915226,6
0,9,community_bldg,0.003117816,7
0,9,industry,0.002920869,8
0,9,natptan_density,0.002865492,9
0,9,deg_centrality,0.002679477,10
0,9,instit_communal_accom,0.002057839,11
0,9,offices,0.001801056,12
0,9,storage_and_warehousing,0.001667213,13
0,9,caz,0.001087472,14
0,9,leisure_recreational_bldg,-0.000721235,15
0,10,pop_density,0.028549313,1
0,10,jobs_density,0.01779446,2
0,10,retail,0.011496287,3
0,10,residential,0.008445139,4
0,10,btwn_centrality,0.006952432,5
0,10,deg_centrality,0.005070159,6
0,10,storage_and_warehousing,0.005065324,7
0,10,inner,0.004290234,8
0,10,natptan_density,0.003751592,9
0,10,community_bldg,0.003750439,10
0,10,offices,0.003416099,11
0,10,instit_communal_accom,0.003275814,12
0,10,industry,0.003275803,13
0,10,caz,0.002577273,14
0,10,leisure_recreational_bldg,-0.000397849,15
0,11,pop_density,0.037814269,1
0,11,jobs_density,0.027376852,2
0,11,btwn_centrality,0.012132896,3
0,11,retail,0.011339657,4
0,11,residential,0.010771027,5
0,11,storage_and_warehousing,0.009170879,6
0,11,deg_centrality,0.007328604,7
0,11,natptan_density,0.007169209,8
0,11,instit_communal_accom,0.006965117,9
0,11,community_bldg,0.006763279,10
0,11,industry,0.006677904,11
0,11,inner,0.006651759,12
0,11,offices,0.006648357,13
0,11,caz,0.005641637,14
0,11,leisure_recreational_bldg,0.004455069,15
0,12,pop_density,0.034155629,1
0,12,jobs_density,0.022782389,2
0,12,residential,0.00974372,3
0,12,btwn_centrality,0.00777314,4
0,12,storage_and_warehousing,0.005900572,5
0,12,community_bldg,0.005420969,6
0,12,offices,0.00527096,7
0,12,industry,0.00513161,8
0,12,deg_centrality,0.004890834,9
0,12,inner,0.004790173,10
0,12,instit_communal_accom,0.004478041,11
0,12,natptan_density,0.004311599,12
0,12,caz,0.00323126,13
0,12,retail,0.002749786,14
0,12,leisure_recreational_bldg,0.002690157,15
0,13,pop_density,0.045132484,1
0,13,jobs_density,0.026718357,2
0,13,residential,0.011150774,3
0,13,btwn_centrality,0.011105476,4
0,13,community_bldg,0.008821307,5
0,13,industry,0.006872606,6
0,13,inner,0.006848938,7
0,13,storage_and_warehousing,0.006789313,8
0,13,deg_centrality,0.006643798,9
0,13,natptan_density,0.006498067,10
0,13,instit_communal_accom,0.006344216,11
0,13,offices,0.006291081,12
0,13,caz,0.005368859,13
0,13,retail,0.004636502,14
0,13,leisure_recreational_bldg,0.003055016,15
0,14,pop_density,0.050917383,1
0,14,jobs_density,0.0225473,2
0,14,btwn_centrality,0.013415997,3
0,14,inner,0.007717313,4
0,14,deg_centrality,0.007611548,5
0,14,residential,0.006913922,6
0,14,natptan_density,0.006372196,7
0,14,community_bldg,0.005476028,8
0,14,caz,0.004733284,9
0,14,industry,0.004584621,10
0,14,storage_and_warehousing,0.004216177,11
0,14,offices,0.003450693,12
0,14,retail,0.003301555,13
0,14,instit_communal_accom,0.002890109,14
0,14,leisure_recreational_bldg,-0.001276171,15
0,15,pop_density,0.026499874,1
0,15,jobs_density,0.025590065,2
0,15,retail,0.010665019,3
0,15,residential,0.010209202,4
0,15,btwn_centrality,0.009293725,5
0,15,inner,0.007943897,6
0,15,industry,0.006985105,7
0,15,natptan_density,0.006401219,8
0,15,storage_and_warehousing,0.006261184,9
0,15,community_bldg,0.006037919,10
0,15,offices,0.005740756,11
0,15,caz,0.005032062,12
0,15,deg_centrality,0.005021195,13
0,15,instit_communal_accom,0.004904715,14
0,15,leisure_recreational_bldg,0.002327024,15
0,16,pop_density,0.037151946,1
0,16,jobs_density,0.018421293,2
0,16,residential,0.008173024,3
0,16,btwn_centrality,0.007540569,4
0,16,inner,0.006499699,5
0,16,retail,0.006445182,6
0,16,deg_centrality,0.005010871,7
0,16,natptan_density,0.004690803,8
0,16,storage_and_warehousing,0.004627763,9
0,16,instit_communal_accom,0.003952832,10
0,16,offices,0.003155505,11
0,16,industry,0.002732331,12
0,16,community_bldg,0.002557032,13
0,16,caz,0.002446779,14
0,16,leisure_recreational_bldg,-0.001644844,15
0,17,pop_density,0.034475954,1
0,17,jobs_density,0.027507572,2
0,17,btwn_centrality,0.011946263,3
0,17,deg_centrality,0.007901986,4
0,17,natptan_density,0.007122978,5
0,17,residential,0.006960157,6
0,17,community_bldg,0.005834474,7
0,17,storage_and_warehousing,0.0045363,8
0,17,retail,0.004456272,9
0,17,industry,0.004369364,10
0,17,inner,0.004363745,11
0,17,offices,0.004245337,12
0,17,instit_communal_accom,0.004204337,13
0,17,leisure_recreational_bldg,0.002680186,14
0,17,caz,0.002343485,15
0,18,pop_density,0.036284077,1
0,18,jobs_density,0.033127931,2
0,18,residential,0.011651945,3
0,18,inner,0.01070254,4
0,18,retail,0.009183932,5
0,18,btwn_centrality,0.008668514,6
0,18,community_bldg,0.008647497,7
0,18,offices,0.007744656,8
0,18,caz,0.007533378,9
0,18,storage_and_warehousing,0.007504845,10
0,18,industry,0.006997605,11
0,18,instit_communal_accom,0.005881505,12
0,18,deg_centrality,0.005369681,13
0,18,leisure_recreational_bldg,0.004596696,14
0,18,natptan_density,0.004258225,15
0,19,pop_density,0.035865625,1
0,19,residential,0.012927966,2
0,19,retail,0.010503144,3
0,19,btwn_centrality,0.009779951,4
0,19,jobs_density,0.009435113,5
0,19,community_bldg,0.006059738,6
0,19,inner,0.004237039,7
0,19,industry,0.004134872,8
0,19,deg_centrality,0.004003034,9
0,19,caz,0.003443105,10
0,19,storage_and_warehousing,0.003193145,11
0,19,natptan_density,0.003155038,12
0,19,offices,0.002353176,13
0,19,instit_communal_accom,0.001547743,14
0,19,leisure_recreational_bldg,-0.002187025,15
0,20,pop_density,0.026147189,1
0,20,jobs_density,0.017996814,2
0,20,btwn_centrality,0.009584177,3
0,20,retail,0.005948249,4
0,20,residential,0.005314685,5
0,20,deg_centrality,0.004032794,6
0,20,offices,0.003913812,7
0,20,natptan_density,0.003554717,8
0,20,industry,0.003347617,9
0,20,community_bldg,0.002801055,10
0,20,storage_and_warehousing,0.002534372,11
0,20,instit_communal_accom,0.002416192,12
0,20,inner,0.001699805,13
0,20,caz,0.00153594,14
0,20,leisure_recreational_bldg,-0.000703,15
0,21,pop_density,0.042423542,1
0,21,jobs_density,0.023048457,2
0,21,btwn_centrality,0.01171304,3
0,21,residential,0.009102367,4
0,21,industry,0.008156376,5
0,21,inner,0.007472293,6
0,21,deg_centrality,0.006925189,7
0,21,natptan_density,0.006560546,8
0,21,community_bldg,0.006521444,9
0,21,storage_and_warehousing,0.006445836,10
0,21,instit_communal_accom,0.005847562,11
0,21,caz,0.005593453,12
0,21,leisure_recreational_bldg,0.005168751,13
0,21,offices,0.0035082,14
0,21,retail,0.001405122,15
0,22,pop_density,0.051295046,1
0,22,jobs_density,0.025009862,2
0,22,btwn_centrality,0.011772658,3
0,22,deg_centrality,0.00709574,4
0,22,community_bldg,0.007059843,5
0,22,inner,0.006834518,6
0,22,residential,0.005740864,7
0,22,storage_and_warehousing,0.00535763,8
0,22,natptan_density,0.004864253,9
0,22,caz,0.004665082,10
0,22,industry,0.004339777,11
0,22,retail,0.004193927,12
0,22,instit_communal_accom,0.003837773,13
0,22,offices,0.003593854,14
0,22,leisure_recreational_bldg,0.001912422,15
0,23,pop_density,0.037981575,1
0,23,jobs_density,0.024480169,2
0,23,inner,0.009217307,3
0,23,btwn_centrality,0.0090149,4
0,23,residential,0.008760744,5
0,23,community_bldg,0.007992891,6
0,23,offices,0.007592882,7
0,23,industry,0.007346234,8
0,23,natptan_density,0.006979868,9
0,23,storage_and_warehousing,0.006929482,10
0,23,caz,0.006857197,11
0,23,instit_communal_accom,0.006138831,12
0,23,deg_centrality,0.005702252,13
0,23,retail,0.005659351,14
0,23,leisure_recreational_bldg,0.004049553,15
0,24,jobs_density,0.037660923,1
0,24,pop_density,0.024578222,2
0,24,industry,0.008688461,3
0,24,btwn_centrality,0.008154683,4
0,24,residential,0.00778733,5
0,24,inner,0.007552029,6
0,24,retail,0.006888749,7
0,24,offices,0.006037763,8
0,24,community_bldg,0.006005064,9
0,24,leisure_recreational_bldg,0.005259568,10
0,24,storage_and_warehousing,0.004943746,11
0,24,deg_centrality,0.004463968,12
0,24,instit_communal_accom,0.004057306,13
0,24,caz,0.003115866,14
0,24,natptan_density,0.002822845,15
0,25,pop_density,0.042149931,1
0,25,jobs_density,0.010400804,2
0,25,retail,0.010247672,3
0,25,btwn_centrality,0.009530847,4
0,25,industry,0.006819954,5
0,25,residential,0.006457831,6
0,25,inner,0.006035919,7
0,25,storage_and_warehousing,0.005797704,8
0,25,community_bldg,0.005694646,9
0,25,instit_communal_accom,0.005532529,10
0,25,offices,0.004899921,11
0,25,caz,0.004686947,12
0,25,deg_centrality,0.003733508,13
0,25,natptan_density,0.00372196,14
0,25,leisure_recreational_bldg,0.003474879,15
0,26,pop_density,0.03147499,1
0,26,jobs_density,0.029337593,2
0,26,community_bldg,0.009014102,3
0,26,btwn_centrality,0.008639694,4
0,26,deg_centrality,0.006544662,5
0,26,residential,0.006416073,6
0,26,industry,0.005883461,7
0,26,natptan_density,0.005844414,8
0,26,inner,0.005509728,9
0,26,storage_and_warehousing,0.004847645,10
0,26,offices,0.00448888,11
0,26,retail,0.004359024,12
0,26,leisure_recreational_bldg,0.003255994,13
0,26,instit_communal_accom,0.002944497,14
0,26,caz,0.002811382,15
0,27,jobs_density,0.027811494,1
0,27,pop_density,0.027197963,2
0,27,btwn_centrality,0.010889664,3
0,27,natptan_density,0.009746316,4
0,27,retail,0.008337552,5
0,27,deg_centrality,0.008327767,6
0,27,residential,0.007678265,7
0,27,storage_and_warehousing,0.007092959,8
0,27,instit_communal_accom,0.006885788,9
0,27,inner,0.006779761,10
0,27,offices,0.006165974,11
0,27,industry,0.006144168,12
0,27,community_bldg,0.003863238,13
0,27,caz,0.003646757,14
0,27,leisure_recreational_bldg,0.00249037,15
0,28,pop_density,0.024002178,1
0,28,jobs_density,0.023137895,2
0,28,retail,0.011022348,3
0,28,btwn_centrality,0.009683159,4
0,28,community_bldg,0.005514555,5
0,28,residential,0.005239405,6
0,28,industry,0.00518215,7
0,28,natptan_density,0.004710019,8
0,28,inner,0.004563741,9
0,28,deg_centrality,0.004476511,10
0,28,offices,0.004336135,11
0,28,storage_and_warehousing,0.003366652,12
0,28,caz,0.002889375,13
0,28,instit_communal_accom,0.002266675,14
0,28,leisure_recreational_bldg,0.000990568,15
0,29,pop_density,0.042839275,1
0,29,jobs_density,0.026072738,2
0,29,residential,0.013208031,3
0,29,industry,0.00980348,4
0,29,btwn_centrality,0.009192267,5
0,29,inner,0.008536456,6
0,29,instit_communal_accom,0.008448017,7
0,29,storage_and_warehousing,0.007990981,8
0,29,caz,0.007386699,9
0,29,community_bldg,0.007223021,10
0,29,offices,0.006968471,11
0,29,retail,0.006242396,12
0,29,leisure_recreational_bldg,0.005543071,13
0,29,deg_centrality,0.004502695,14
0,29,natptan_density,0.003632583,15
0,30,pop_density,0.049062051,1
0,30,jobs_density,0.023015086,2
0,30,btwn_centrality,0.01338935,3
0,30,natptan_density,0.010259295,4
0,30,deg_centrality,0.010107645,5
0,30,retail,0.009075314,6
0,30,residential,0.008605163,7
0,30,industry,0.007755769,8
0,30,community_bldg,0.007311895,9
0,30,offices,0.006926006,10
0,30,inner,0.006234094,11
0,30,storage_and_warehousing,0.005267745,12
0,30,leisure_recreational_bldg,0.003891027,13
0,30,instit_communal_accom,0.003821113,14
0,30,caz,0.003630298,15
0,31,pop_density,0.026206583,1
0,31,jobs_density,0.018077082,2
0,31,residential,0.011246739,3
0,31,btwn_centrality,0.00974658,4
0,31,retail,0.006446535,5
0,31,deg_centrality,0.004969029,6
0,31,natptan_density,0.004903392,7
0,31,industry,0.003972608,8
0,31,community_bldg,0.003542398,9
0,31,inner,0.003393044,10
0,31,offices,0.003103313,11
0,31,instit_communal_accom,0.002935319,12
0,31,storage_and_warehousing,0.002595664,13
0,31,leisure_recreational_bldg,0.002333466,14
0,31,caz,0.001677731,15
0,32,pop_density,0.029732851,1
0,32,jobs_density,0.024975362,2
0,32,residential,0.007665572,3
0,32,industry,0.004904911,4
0,32,retail,0.004811433,5
0,32,inner,0.004671097,6
0,32,btwn_centrality,0.004621427,7
0,32,community_bldg,0.004411836,8
0,32,offices,0.00363532,9
0,32,deg_centrality,0.003123227,10
0,32,storage_and_warehousing,0.002863046,11
0,32,instit_communal_accom,0.00284352,12
0,32,natptan_density,0.002757744,13
0,32,caz,0.001609084,14
0,32,leisure_recreational_bldg,0.000131773,15
0,33,pop_density,0.04317327,1
0,33,jobs_density,0.019626743,2
0,33,btwn_centrality,0.008159309,3
0,33,retail,0.006432129,4
0,33,residential,0.006377042,5
0,33,community_bldg,0.004548575,6
0,33,deg_centrality,0.00432184,7
0,33,inner,0.003424659,8
0,33,natptan_density,0.003362292,9
0,33,industry,0.003284618,10
0,33,offices,0.002379914,11
0,33,caz,0.002185974,12
0,33,storage_and_warehousing,0.001925722,13
0,33,instit_communal_accom,-0.000113437,14
0,33,leisure_recreational_bldg,-0.000640057,15
0,34,pop_density,0.033535616,1
0,34,jobs_density,0.016112765,2
0,34,residential,0.013071263,3
0,34,btwn_centrality,0.0105808,4
0,34,industry,0.00674542,5
0,34,retail,0.006644246,6
0,34,deg_centrality,0.006361597,7
0,34,natptan_density,0.005673862,8
0,34,storage_and_warehousing,0.005203092,9
0,34,community_bldg,0.004719701,10
0,34,inner,0.004256152,11
0,34,offices,0.003454986,12
0,34,instit_communal_accom,0.003120544,13
0,34,caz,0.002241899,14
0,34,leisure_recreational_bldg,0.002069063,15
0,35,pop_density,0.0383258,1
0,35,residential,0.016583727,2
0,35,jobs_density,0.013613789,3
0,35,retail,0.011583941,4
0,35,community_bldg,0.009615922,5
0,35,offices,0.007894447,6
0,35,industry,0.007870861,7
0,35,storage_and_warehousing,0.007727311,8
0,35,btwn_centrality,0.007699917,9
0,35,inner,0.006791967,10
0,35,instit_communal_accom,0.006145235,11
0,35,deg_centrality,0.005715539,12
0,35,caz,0.005555011,13
0,35,natptan_density,0.004618192,14
0,35,leisure_recreational_bldg,0.004059616,15
0,36,pop_density,0.039015855,1
0,36,jobs_density,0.020306887,2
0,36,retail,0.012972754,3
0,36,residential,0.012557857,4
0,36,storage_and_warehousing,0.01079049,5
0,36,offices,0.010062483,6
0,36,industry,0.009789754,7
0,36,community_bldg,0.009316711,8
0,36,instit_communal_accom,0.00875903,9
0,36,inner,0.007646473,10
0,36,btwn_centrality,0.007593838,11
0,36,deg_centrality,0.006957321,12
0,36,caz,0.005819826,13
0,36,leisure_recreational_bldg,0.005373722,14
0,36,natptan_density,0.005227138,15
0,37,pop_density,0.030422722,1
0,37,jobs_density,0.017919321,2
0,37,residential,0.015805588,3
0,37,inner,0.012533959,4
0,37,retail,0.010306981,5
0,37,btwn_centrality,0.009454022,6
0,37,storage_and_warehousing,0.00861371,7
0,37,industry,0.008318292,8
0,37,community_bldg,0.008223498,9
0,37,offices,0.007708594,10
0,37,deg_centrality,0.006967624,11
0,37,instit_communal_accom,0.00691669,12
0,37,caz,0.006586032,13
0,37,natptan_density,0.005543146,14
0,37,leisure_recreational_bldg,0.00493087,15
0,38,pop_density,0.041198053,1
0,38,jobs_density,0.029984027,2
0,38,btwn_centrality,0.011635679,3
0,38,deg_centrality,0.01018597,4
0,38,natptan_density,0.00972983,5
0,38,residential,0.009647227,6
0,38,retail,0.008401675,7
0,38,offices,0.008296665,8
0,38,inner,0.007792946,9
0,38,storage_and_warehousing,0.007028158,10
0,38,community_bldg,0.006791441,11
0,38,industry,0.00640799,12
0,38,instit_communal_accom,0.006102255,13
0,38,leisure_recreational_bldg,0.005300482,14
0,38,caz,0.005267868,15
0,39,pop_density,0.037397297,1
0,39,jobs_density,0.01786676,2
0,39,residential,0.017031064,3
0,39,retail,0.012328629,4
0,39,btwn_centrality,0.009560745,5
0,39,community_bldg,0.009265232,6
0,39,industry,0.009246697,7
0,39,storage_and_warehousing,0.009044341,8
0,39,inner,0.007856161,9
0,39,instit_communal_accom,0.007730572,10
0,39,offices,0.007400278,11
0,39,leisure_recreational_bldg,0.006199484,12
0,39,caz,0.005508521,13
0,39,deg_centrality,0.005208937,14
0,39,natptan_density,0.003527614,15
0,40,pop_density,0.048552591,1
0,40,jobs_density,0.016393495,2
0,40,btwn_centrality,0.011345915,3
0,40,residential,0.010985917,4
0,40,natptan_density,0.007967487,5
0,40,retail,0.0079242,6
0,40,inner,0.007899867,7
0,40,deg_centrality,0.007299904,8
0,40,instit_communal_accom,0.006840641,9
0,40,storage_and_warehousing,0.0064374,10
0,40,community_bldg,0.00615544,11
0,40,caz,0.005571058,12
0,40,industry,0.005429142,13
0,40,offices,0.004881483,14
0,40,leisure_recreational_bldg,0.000935769,15
0,41,pop_density,0.04063482,1
0,41,jobs_density,0.019002619,2
0,41,residential,0.011393492,3
0,41,btwn_centrality,0.009480033,4
0,41,retail,0.007262811,5
0,41,industry,0.006959115,6
0,41,deg_centrality,0.005847986,7
0,41,instit_communal_accom,0.005212494,8
0,41,community_bldg,0.005036594,9
0,41,natptan_density,0.005029574,10
0,41,inner,0.004840456,11
0,41,storage_and_warehousing,0.004836126,12
0,41,caz,0.004486493,13
0,41,offices,0.004257496,14
0,41,leisure_recreational_bldg,0.001812966,15
0,42,pop_density,0.033171327,1
0,42,jobs_density,0.018725657,2
0,42,residential,0.010126781,3
0,42,btwn_centrality,0.00725157,4
0,42,retail,0.005865258,5
0,42,storage_and_warehousing,0.005541872,6
0,42,natptan_density,0.005308176,7
0,42,deg_centrality,0.004844155,8
0,42,inner,0.004700592,9
0,42,industry,0.004342203,10
0,42,offices,0.004327352,11
0,42,instit_communal_accom,0.004309853,12
0,42,community_bldg,0.003938794,13
0,42,caz,0.003410791,14
0,42,leisure_recreational_bldg,0.001522004,15
0,43,jobs_density,0.031409013,1
0,43,pop_density,0.030113986,2
0,43,btwn_centrality,0.013864017,3
0,43,industry,0.007411949,4
0,43,natptan_density,0.006834787,5
0,43,residential,0.006828091,6
0,43,community_bldg,0.006816117,7
0,43,deg_centrality,0.006681758,8
0,43,inner,0.006462419,9
0,43,offices,0.006202923,10
0,43,retail,0.005911191,11
0,43,storage_and_warehousing,0.005632356,12
0,43,instit_communal_accom,0.004470082,13
0,43,leisure_recreational_bldg,0.003766769,14
0,43,caz,0.00367103,15
0,44,pop_density,0.041296398,1
0,44,jobs_density,0.022371441,2
0,44,residential,0.007980463,3
0,44,retail,0.007834467,4
0,44,storage_and_warehousing,0.006453381,5
0,44,community_bldg,0.005943627,6
0,44,instit_communal_accom,0.00571066,7
0,44,inner,0.005422374,8
0,44,btwn_centrality,0.005038156,9
0,44,industry,0.004711635,10
0,44,natptan_density,0.003422876,11
0,44,caz,0.002737745,12
0,44,offices,0.002481613,13
0,44,deg_centrality,0.002125311,14
0,44,leisure_recreational_bldg,0.000682459,15
0,45,pop_density,0.041807577,1
0,45,jobs_density,0.017529678,2
0,45,residential,0.010098681,3
0,45,btwn_centrality,0.009133837,4
0,45,inner,0.006196944,5
0,45,retail,0.005663069,6
0,45,deg_centrality,0.005523024,7
0,45,storage_and_warehousing,0.005488447,8
0,45,community_bldg,0.005486383,9
0,45,natptan_density,0.005258192,10
0,45,caz,0.00451565,11
0,45,instit_communal_accom,0.004357406,12
0,45,industry,0.00407495,13
0,45,offices,0.001887738,14
0,45,leisure_recreational_bldg,0.000597189,15
0,46,pop_density,0.049734734,1
0,46,jobs_density,0.027040609,2
0,46,btwn_centrality,0.010928397,3
0,46,inner,0.010372845,4
0,46,community_bldg,0.009867889,5
0,46,residential,0.008870763,6
0,46,industry,0.008090589,7
0,46,caz,0.007957714,8
0,46,deg_centrality,0.007881193,9
0,46,offices,0.007637117,10
0,46,storage_and_warehousing,0.007623273,11
0,46,natptan_density,0.007467287,12
0,46,retail,0.006462972,13
0,46,instit_communal_accom,0.006177415,14
0,46,leisure_recreational_bldg,0.006154607,15
0,47,pop_density,0.031287954,1
0,47,jobs_density,0.012778678,2
0,47,retail,0.010494982,3
0,47,residential,0.009153105,4
0,47,btwn_centrality,0.006252702,5
0,47,community_bldg,0.006010795,6
0,47,industry,0.004769517,7
0,47,deg_centrality,0.004267936,8
0,47,inner,0.004258282,9
0,47,natptan_density,0.003836758,10
0,47,caz,0.003555827,11
0,47,offices,0.003257117,12
0,47,storage_and_warehousing,0.003139464,13
0,47,instit_communal_accom,0.001999427,14
0,47,leisure_recreational_bldg,0.001118466,15
0,48,pop_density,0.029805746,1
0,48,jobs_density,0.018862175,2
0,48,residential,0.009369458,3
0,48,btwn_centrality,0.007231658,4
0,48,storage_and_warehousing,0.004948232,5
0,48,inner,0.004803442,6
0,48,retail,0.004615072,7
0,48,community_bldg,0.004198452,8
0,48,industry,0.003878097,9
0,48,deg_centrality,0.003249311,10
0,48,instit_communal_accom,0.002833819,11
0,48,natptan_density,0.002539293,12
0,48,caz,0.002487524,13
0,48,offices,-0.00041999,14
0,48,leisure_recreational_bldg,-0.001871203,15
0,49,pop_density,0.03583051,1
0,49,jobs_density,0.022260173,2
0,49,btwn_centrality,0.013722422,3
0,49,retail,0.00811416,4
0,49,deg_centrality,0.007981551,5
0,49,natptan_density,0.007233019,6
0,49,residential,0.006075112,7
0,49,inner,0.005514425,8
0,49,storage_and_warehousing,0.005125688,9
0,49,offices,0.004047722,10
0,49,caz,0.003970854,11
0,49,industry,0.00378324,12
0,49,instit_communal_accom,0.00374978,13
0,49,community_bldg,0.002979481,14
0,49,leisure_recreational_bldg,0.001602324,15
1,0,pop_density,0.037814956,1
1,0,jobs_density,0.004945613,2
1,0,btwn_centrality,0.002169358,3
1,0,retail,0.002022535,4
1,0,residential,0.001850847,5
1,0,inner,0.001635754,6
1,0,industry,0.00152584,7
1,0,offices,0.001373225,8
1,0,storage_and_warehousing,0.000247725,9
1,0,caz,6.22E-05,10
1,0,community_bldg,-0.000157794,11
1,0,deg_centrality,-0.000703776,12
1,0,instit_communal_accom,-0.001500523,13
1,0,natptan_density,-0.002594239,14
1,1,pop_density,0.030075827,1
1,1,jobs_density,0.020042351,2
1,1,btwn_centrality,0.004641348,3
1,1,deg_centrality,0.001633191,4
1,1,natptan_density,0.001453993,5
1,1,industry,-0.000114802,6
1,1,community_bldg,-0.000416971,7
1,1,inner,-0.001950729,8
1,1,offices,-0.002108493,9
1,1,residential,-0.002117582,10
1,1,caz,-0.002394035,11
1,1,storage_and_warehousing,-0.00273006,12
1,1,instit_communal_accom,-0.003119038,13
1,1,retail,-0.004281193,14
1,2,pop_density,0.01853302,1
1,2,jobs_density,0.01268574,2
1,2,residential,0.002371901,3
1,2,btwn_centrality,-0.000245183,4
1,2,retail,-0.001843814,5
